,fd,fs,pmp
1936,0.9500000000000001,0.17,0.9879687277404051
1937,0.9500000000000001,0.18,0.9875775692953526
1938,0.9500000000000001,0.19,0.9871545368036789
1939,0.9500000000000001,0.2,0.986689028806434
1940,0.9500000000000001,0.21,0.9861771634436636
1941,0.9500000000000001,0.22,0.9856096338976353
1942,0.9500000000000001,0.23,0.9849751997955463
1943,0.9500000000000001,0.24,0.984253376477316
1944,0.9500000000000001,0.25,0.983431546733451
1945,0.9500000000000001,0.26,0.9830753503266283
1946,0.9500000000000001,0.27,0.982689314012763
1947,0.9500000000000001,0.28,0.9822698103390721
1948,0.9500000000000001,0.29,0.9818156271735075
1949,0.9500000000000001,0.3,0.9813124530270179
1950,0.9500000000000001,0.31,0.9807603636284186
1951,0.9500000000000001,0.32,0.9801346792760737
1952,0.9500000000000001,0.33,0.9794308321125628
1953,0.9500000000000001,0.34,0.9789557647872639
1954,0.9500000000000001,0.35000000000000003,0.9786015813272159
1955,0.9500000000000001,0.36,0.9782183057418816
1956,0.9500000000000001,0.37,0.9778002373396479
1957,0.9500000000000001,0.38,0.9773488553755181
1958,0.9500000000000001,0.39,0.9768492332942117
1959,0.9500000000000001,0.4,0.9763002690669539
1960,0.9500000000000001,0.41000000000000003,0.9756793749857797
1961,0.9500000000000001,0.42,0.9751207092976255
1962,0.9500000000000001,0.43,0.9747894435489581
1963,0.9500000000000001,0.44,0.9744340528258767
1964,0.9500000000000001,0.45,0.9740530463190982
1965,0.9500000000000001,0.46,0.9736375668629021
1966,0.9500000000000001,0.47000000000000003,0.9731812038633549
1967,0.9500000000000001,0.48,0.9726825230086509
1968,0.9500000000000001,0.49,0.9721264187653345
1969,0.9500000000000001,0.5,0.9715095165082951
1970,0.9500000000000001,0.51,0.9711981820499501
1971,0.9500000000000001,0.52,0.9708641979083723
1972,0.9500000000000001,0.53,0.970508956520736
1973,0.9500000000000001,0.54,0.9701241858028062
1974,0.9500000000000001,0.55,0.9697043789124241
1975,0.9500000000000001,0.56,0.9692473464085605
1976,0.9500000000000001,0.5700000000000001,0.9687442040537404
1977,0.9500000000000001,0.58,0.9681848543927676
1978,0.9500000000000001,0.59,0.9677874290937403
1979,0.9500000000000001,0.6,0.9674743043735838
1980,0.9500000000000001,0.61,0.9671376671255695
1981,0.9500000000000001,0.62,0.966778377812973
1982,0.9500000000000001,0.63,0.9663900787794056
1983,0.9500000000000001,0.64,0.96596601307828
1984,0.9500000000000001,0.65,0.9655033665150363
1985,0.9500000000000001,0.66,0.964993753358343
1986,0.9500000000000001,0.67,0.9645247632033339
1987,0.9500000000000001,0.68,0.9642295569046639
1988,0.9500000000000001,0.6900000000000001,0.9639139200387716
1989,0.9500000000000001,0.7000000000000001,0.9635749106572106
1990,0.9500000000000001,0.71,0.9632084930768104
1991,0.9500000000000001,0.72,0.9628153859659399
1992,0.9500000000000001,0.73,0.9623863430095814
1993,0.9500000000000001,0.74,0.9619133013850201
1994,0.9500000000000001,0.75,0.9613950762364756
1995,0.9500000000000001,0.76,0.9611132124969097
1996,0.9500000000000001,0.77,0.9608121594423357
1997,0.9500000000000001,0.78,0.9604908716144079
1998,0.9500000000000001,0.79,0.9601490417722414
1999,0.9500000000000001,0.8,0.9597794724526977
2000,0.9500000000000001,0.81,0.9593774750836199
2001,0.9500000000000001,0.8200000000000001,0.958941115702127
2002,0.9500000000000001,0.8300000000000001,0.9584620504950006
2003,0.9500000000000001,0.84,0.9581086893813673
2004,0.9500000000000001,0.85,0.9578246813024371
2005,0.9500000000000001,0.86,0.9575218128540938
2006,0.9500000000000001,0.87,0.9571972469663738
2007,0.9500000000000001,0.88,0.9568477310730499
2008,0.9500000000000001,0.89,0.9564691051333849
2009,0.9500000000000001,0.9,0.956062486465682
2010,0.9500000000000001,0.91,0.9556163498201533
2011,0.9500000000000001,0.92,0.9552054606283537
2012,0.9500000000000001,0.93,0.9549324984020023
2013,0.9500000000000001,0.9400000000000001,0.954643846753447
2014,0.9500000000000001,0.9500000000000001,0.9543333956731145
2015,0.9500000000000001,0.96,0.9540054856557455
2016,0.9500000000000001,0.97,0.9536495348579159
2017,0.9500000000000001,0.98,0.9532646265712411
2018,0.9500000000000001,0.99,0.9528470046477314
2019,0.9500000000000001,1.0,0.9523942811541535
2020,1.0,0.0,1.0
2021,1.0,0.01,1.0
2022,1.0,0.02,1.0
2023,1.0,0.03,1.0
2024,1.0,0.04,1.0
2025,1.0,0.05,1.0
2026,1.0,0.06,1.0
2027,1.0,0.07,1.0
2028,1.0,0.08,1.0
2029,1.0,0.09,1.0
2030,1.0,0.1,1.0
2031,1.0,0.11,1.0
2032,1.0,0.12,1.0
2033,1.0,0.13,1.0
2034,1.0,0.14,1.0
2035,1.0,0.15,1.0
2036,1.0,0.16,1.0
2037,1.0,0.17,1.0
2038,1.0,0.18,1.0
2039,1.0,0.19,1.0
2040,1.0,0.2,1.0
2041,1.0,0.21,1.0
2042,1.0,0.22,1.0
2043,1.0,0.23,1.0
2044,1.0,0.24,1.0
2045,1.0,0.25,1.0
2046,1.0,0.26,1.0
2047,1.0,0.27,1.0
2048,1.0,0.28,1.0
2049,1.0,0.29,1.0
2050,1.0,0.3,1.0
2051,1.0,0.31,1.0
2052,1.0,0.32,1.0
2053,1.0,0.33,1.0
2054,1.0,0.34,1.0
2055,1.0,0.35000000000000003,1.0
2056,1.0,0.36,1.0
2057,1.0,0.37,1.0
2058,1.0,0.38,1.0
2059,1.0,0.39,1.0
2060,1.0,0.4,1.0
2061,1.0,0.41000000000000003,1.0
2062,1.0,0.42,1.0
2063,1.0,0.43,1.0
2064,1.0,0.44,1.0
2065,1.0,0.45,1.0
2066,1.0,0.46,1.0
2067,1.0,0.47000000000000003,1.0
2068,1.0,0.48,1.0
2069,1.0,0.49,1.0
2070,1.0,0.5,1.0
2071,1.0,0.51,1.0
2072,1.0,0.52,1.0
2073,1.0,0.53,1.0
2074,1.0,0.54,1.0
2075,1.0,0.55,1.0
2076,1.0,0.56,1.0
2077,1.0,0.5700000000000001,1.0
2078,1.0,0.58,1.0
2079,1.0,0.59,1.0
2080,1.0,0.6,1.0
2081,1.0,0.61,1.0
2082,1.0,0.62,1.0
2083,1.0,0.63,1.0
2084,1.0,0.64,1.0
2085,1.0,0.65,1.0
2086,1.0,0.66,1.0
2087,1.0,0.67,1.0
2088,1.0,0.68,1.0
2089,1.0,0.6900000000000001,1.0
2090,1.0,0.7000000000000001,1.0
2091,1.0,0.71,1.0
2092,1.0,0.72,1.0
2093,1.0,0.73,1.0
2094,1.0,0.74,1.0
2095,1.0,0.75,1.0
2096,1.0,0.76,1.0
2097,1.0,0.77,1.0
2098,1.0,0.78,1.0
2099,1.0,0.79,1.0
2100,1.0,0.8,1.0
2101,1.0,0.81,1.0
2102,1.0,0.8200000000000001,1.0
2103,1.0,0.8300000000000001,1.0
2104,1.0,0.84,1.0
2105,1.0,0.85,1.0
2106,1.0,0.86,1.0
2107,1.0,0.87,1.0
2108,1.0,0.88,1.0
2109,1.0,0.89,1.0
2110,1.0,0.9,1.0
2111,1.0,0.91,1.0
2112,1.0,0.92,1.0
2113,1.0,0.93,1.0
2114,1.0,0.9400000000000001,1.0
2115,1.0,0.9500000000000001,1.0
2116,1.0,0.96,1.0
2117,1.0,0.97,1.0
2118,1.0,0.98,1.0
2119,1.0,0.99,1.0
2120,1.0,1.0,1.0
